id, folding
bpRNA_RFAM_25131,..((((........))))...(((.((((((.........)))))))))....
bpRNA_RFAM_42014,...(((((((((((((((...))))))))))))))).................
bpRNA_RFAM_15847,..........((((((......))))))....((((((....)))))).....
bpRNA_RFAM_34944,(((((....)))))((((((((..((((....))))..)))))))).......
bpRNA_RFAM_41399,..((.((((((((((((..................)))))))...))))).))
bpRNA_RFAM_34952,.(((...)))..(((((((.((..((((....))))..)))))))))......
bpRNA_RFAM_35435,((.......))............((.(((.(........)))).)).......
6iv8_D,.(((((((((....)))))))))..............................
bpRNA_RFAM_34955,(((((....)))))((((((((..((((...))))..))))))))........
bpRNA_RFAM_2106,(((((((.......(((((((.(((...)))...))))))).)))))))....
bpRNA_RFAM_23213,.(((((((....)))))))((((....)))).........((((....)))).
2n4l,((((((((((((((..((..(((((.....)))))))..))))))))))))))
bpRNA_RFAM_14729,........((((.(((...((.(((..........))).))...)))))))..
bpRNA_RFAM_15861,..........((((((......))))))....((((((....)))))).....
bpRNA_RFAM_15845,.....((((.((((((......)))))).).)))((((....)))).......
2qwy-1-A,((((((((((........)))))...)))))......................
bpRNA_RFAM_29587,.((.((...(((....))).)).))..((((((((..........))))))))
bpRNA_RFAM_23911,(((........)))........(((.(.((..((........))..))).)))
bpRNA_RFAM_34971,.........(((((.(((((((..((((....))))..))))))))))))...
bpRNA_RFAM_41680,(((((((.........)).)))))((((((((((....)))))))))).....
bpRNA_RFAM_22290,.(((((.(((.(.((((....(((....)))....))))).))).)))))...
bpRNA_RFAM_15817,.((.(((....))).))(((.....)))((((....)))).............
bpRNA_RFAM_34928,.......((((((((.((((((..((((....))))..))))))))))).)))
bpRNA_RFAM_23196,((((((((....)))))))).......((......))..(((((....)))))
bpRNA_RFAM_34930,((((((((((.....)))(((((..((((...))))..))))))))))))...
bpRNA_RFAM_32729,..(((((.((((......))))..........((((....)))))))))....
bpRNA_RFAM_15824,........(.((((((......)))))).).(((((((....)))))))....
bpRNA_RFAM_35012,..((((...))))..(((((((..((((...))))..))))))).........
bpRNA_SPR_30,((((((((.((((......((((((.....))))))))))..))))))))....
bpRNA_RFAM_6478,........((..(((.(((.(((........))).)))...)))..))......
bpRNA_RFAM_34967,.....((((......(((((((..(((((....))))).)))))))..))))..
bpRNA_RFAM_14253,................((.((((((.....)))))).))(((....))).....
bpRNA_RFAM_33123,.((.(((.(((((...))))).))).)).((((....)))).............
bpRNA_RFAM_25157,.((((((......))))))((((((((.((((....))))....))))))))..
bpRNA_RFAM_35632,.((((((.....((((......))))))))))(((.......))).........
bpRNA_RFAM_25138,..(((.((....)))))(((((((...(((((........))).))))))))).
bpRNA_RFAM_15819,.((((((.........)))))).......(..(((((((....)))))))..).
bpRNA_RFAM_41711,((((((((....))))))))................((((((......))))))
bpRNA_RFAM_40510,((((..((((((.(((((((....((....))..)))))))...))))))))))
bpRNA_RFAM_41697,..(((.((........)).)))((((((((((......))))))))))......
bpRNA_RFAM_9704,.........((((.........))))......((((..............))))
bpRNA_RFAM_35642,(((((((.....((((......))))))))))).((((........))))....
bpRNA_RFAM_29608,...(((((.....((((((((((....)).))))))))...)))))........
bpRNA_RFAM_21413,.((((((((((((((..(((((...((....)))))))..))))))))))))))
bpRNA_RFAM_14258,..((((((.....(((.(..(((((.....)))))..)))).....)).)))).
bpRNA_RFAM_2172,(((((((.(((((...))))).......(((((......)))))...)))))))
bpRNA_RFAM_14270,.((((....(((((((.(.((((((.....)))))).))))))))...))))..
bpRNA_RFAM_29255,((((....((((....))))...))))..(((((((..........))))))).
bpRNA_RFAM_29475,....((((((((......)))).))))...(((((((..........)))))))
bpRNA_RFAM_2234,(((((((.(((((...))))).......(((((......)))))...)))))))
bpRNA_RFAM_25129,............((((..((((((((..((....))..))))).)))))))...
bpRNA_RFAM_23208,((((((((....))))))))(((....)))...........((((....)))).
bpRNA_RFAM_33056,..(((((.(((......((((((....))..)))).....)))..)))))....
bpRNA_RFAM_30206,........(((((((((((((...))).))))))))))................
bpRNA_RFAM_5050,..............(((((((((((................)))))).))))).
bpRNA_RFAM_34405,..((((((((....))))))))((((((((((...)))))))))).........
bpRNA_RFAM_14269,.........(((((..((.((((((.....)))))).))..)))))........
bpRNA_RFAM_35168,.....((((((.((((((((.(((((....))))).)))))).))))))))...
bpRNA_RFAM_2243,.(((((((((((((....))))))).......((((....))))...)))))).
bpRNA_RFAM_41733,((((((((...))))))))(((((...(......)....)))))..........
3e5c-1-A,((((((.......(((((....)))))....((((........)))))))))).
bpRNA_RFAM_24852,((((....)).))(((((((.(.((..((....))....)).)))))))).....
bpRNA_RFAM_2248,..(((((.(((((((....))))))).......((((....))))...)))))..
bpRNA_RFAM_41721,..((((((.....))))))......................(((.....)))...
bpRNA_RFAM_25158,.......(((((.......................)))))...............
bpRNA_RFAM_25139,(((....(((..((...((((((((....))))))))))..)))...))).....
1p5m,(((((.((((.....(((((..(((.((....)).)))..).)))))))))))))
bpRNA_RFAM_6499,.((...(.(((....(((((.((((...)))).).).))).....))))...)).
bpRNA_RFAM_16877,.....((((((.(..((((((((..........))))))))..).))))))....
bpRNA_RFAM_9931,..((((...)))).................((((((.............))))))
bpRNA_RFAM_2251,.........((((((....))))))((((....((((....))))....))))..
bpRNA_RFAM_25156,............((((((....)))))).........((.(((.....)))..))
4pkd-1-V,((((((..........))))))((((((.(((((..........)))))))))))
bpRNA_RFAM_29350,(((.((.(.(((((....))))).).))))).((((((..........)))))).
bpRNA_RFAM_29470,....((..(((((....)))))..)).....((((((..........))))))..
bpRNA_RFAM_35585,(((((((..........)))))))..((((.((((.(((...))).)))).))))
bpRNA_RFAM_37160,(((((..((.(((((.((.(((.(((....)))))).)).)))))))...)))))
bpRNA_RFAM_41741,((((((((.....)))))))).(((.....((((.(.....).)))).....)))
6las_A,((((((.((((((((..........))))))))......(((....)))))))))
bpRNA_RFAM_31885,.........(((((......)))))......((((.((........)).))))..
bpRNA_RFAM_29146,(((.((.(.((((....)))).).)))))((((((((..........))))))))
bpRNA_RFAM_23919,...............((((((((((.....))).))))).)).............
bpRNA_RFAM_2225,..(((((.(((((((....))))))).......((((....))))...)))))..
bpRNA_RFAM_23912,........(.((..(((((((...(((.......)))...)))))))..)).)..
bpRNA_RFAM_32181,..(((((......)))))((((......((((......)))).......)).)).
bpRNA_RFAM_32559,(((.(((.((((....)))).))).)))((((......))))...((....))..
bpRNA_RFAM_25934,((((......)))).........................................
4k27-1-U,((((..((..((..(((((...((((....))))..)))))..))..))..))))
bpRNA_RFAM_14276,.................((.((((((.....)))))).))((.....))......
bpRNA_RFAM_32777,(((.(((.(((....))).))).)))((((........)))).............
bpRNA_RFAM_24855,.((..((..(((((.((((((((.......))).....))))))))))..)).))
bpRNA_RFAM_29402,....((...((((....)))).))........((((((..........)))))).
bpRNA_RFAM_30165,(((((....((((...(((....)))..)))).)))))(((((((...)))))))
1mzp-1-B,..........(((..(((((..(((((.....).))))......)))))..))).
bpRNA_RFAM_2238,(((((((..(((((...))))).......(((((......)))))...)))))))
bpRNA_RFAM_25141,(((.(....(..(((((.....(((....)))..)))))..)....).)))....
bpRNA_RFAM_2209,(((((((((((((....))))........(((((......))))).)))))))))
4gcw-1-B,(((((((..((((........))))....(((((.......))))))))))))..
bpRNA_RFAM_23523,((((((.....))))))...................((((((....))))))...
bpRNA_RFAM_39866,...................((((((((((((....))))))))))))........
2kzl,((((((......((((.......((((....)))).......))))...))))))
bpRNA_RFAM_6483,....((.((..(((((...........))))).)).))((((((....))))))..
bpRNA_RFAM_23525,(((((((.....))))))).................((((((.....))))))...
bpRNA_RFAM_23447,.(((((((((..((((.....))))...)))))))))...................
bpRNA_RFAM_13038,((.(((((((..(((.(((..((...))..))).)))...))))))).))......
bpRNA_RFAM_30197,..((((.(((((.((((((..........)))))).)))))))))...........
bpRNA_RFAM_29546,......(((((((.....))))).))......((((((..........))))))..
bpRNA_RFAM_6486,(((.....((..((((..((((((.....)).))))..)))).))...))).....
bpRNA_RFAM_41740,((((((........))))))(((((......)))))......(((.....)))...
bpRNA_RFAM_6495,......(((.(((.(...(((((((.(.......).)))))))...).))).))).
bpRNA_CRW_18529,(((((((((...((.((.(((....(((....))).))).)).)))))))))))..
bpRNA_RFAM_14248,...((((...(((.....((.((((((.....)))))).)).....)))))))...
4rge-1-A,...........((...((((((....))).)))..))((((........))))...
bpRNA_RFAM_34406,...(((((((....)))))))(((.(((((((....))))))).))).........
bpRNA_RFAM_6019,...............................((((((((......))))))))...
bpRNA_RFAM_32705,..(((((.(((((((...)))))))........(((....)))....)))))....
bpRNA_RFAM_6480,...........((((((((((.((.(((...))).)).))).))..))))).....
bpRNA_RFAM_39764,.((((...))))..((((...((((((((........)))))))).))))......
bpRNA_RFAM_34409,.(((((((((....)))))))))(((((((((....)))))))))...........
bpRNA_RFAM_29236,((((((...((((....))))....))))))(((((((..........))))))).
bpRNA_CRW_17885,..................(((((((.((((((........))))..)).)))))))
bpRNA_RFAM_23450,.((((((((...(((((.......))))))))))))).(((((.......))))).
bpRNA_RFAM_25148,...............(((.(.(((.((.((((....)))))).)))))))......
bpRNA_RFAM_32725,..(((((.(((((....)))))........((((.....))))....)))))....
bpRNA_RFAM_6493,(((............))).((((((((((.((.....)))))))))))).......
bpRNA_RFAM_25124,..........((((....((..(((.((.......)).)))..))....))))....
bpRNA_RFAM_32977,..(((((.(((.....)))........(((((.......)))))....)))))....
bpRNA_RFAM_30211,..((.....((((((((((((((...))).)))).))))))).....))........
bpRNA_RFAM_6481,..................((((.((...(((((.......))))).)).))))....
bpRNA_RFAM_34912,.(((.(.(((((((.(((((((((.........))))))))).))))))).).))).
bpRNA_RFAM_32904,((((....((((.....))))))))....((((((...)))))).............
bpRNA_RFAM_41686,.(((......))).........(((((((((.........)))))))))........
bpRNA_RFAM_39762,(((.....((((((((........((......)).....))))))))......))).
bpRNA_RFAM_25162,(((((((((((......((((((((.((....)).))))).))).))))).))))))
bpRNA_RFAM_31337,......((((....................)))).......................
bpRNA_RFAM_32246,..(((((.(((((((....)))))))(...(((........)))...))))))....
bpRNA_RFAM_34411,....((((.(((..((......))((((((.((....)).)))))).)))))))...
bpRNA_RFAM_33115,.((((((.(((((((((....))))))))).((....)).........))))))...
bpRNA_RFAM_18392,............((((((....))))))..(((((((((((....))))))))))).
4v2s-1-Q,................((((((((((((........))..)))))))))).......
4jrc-1-A,((((((...(((((........((((((..(.....)..))))))))))).))))))
bpRNA_RFAM_29728,.((((....(((((...)))))))))......(((((((..........))))))).
bpRNA_RFAM_41723,((((((.......))))))(((.(...((((....))))...).)))..........
bpRNA_RFAM_27997,(((((((((..(((((...((....))..)).)))....))))))))).........
bpRNA_RFAM_4834,.((((........((((((.......((((....))))))))))........)))).
bpRNA_RFAM_6498,................(((((((((....))))))).))..................
bpRNA_RFAM_32610,.((.((((...(((((((((((.......))).)))).)))).)))).)).......
bpRNA_RFAM_41728,((((((((...)))))))).((((.((((.............)))).))))......
bpRNA_RFAM_25136,.......(.(((........))).)........((((..((....))..))))....
bpRNA_RFAM_32614,..(((((.(((((((..(((((......)))))........))))))))))))....
bpRNA_RFAM_34921,.(((.(((((((.(((((((((((.........))))))))))).))))))).))).
bpRNA_RFAM_41959,...(((((((......((((......))))....((((((....)))))))))))))
bpRNA_RFAM_29571,(((.((.(.((((....)))).).))))).(((((.(((..........))))))))
bpRNA_RFAM_41692,.(((......)))......((..(((.((((((((....))).))))))))..))..
2hvy-1-E,(((((((((.((.((((((((............)))))))).)).)))))))))...
bpRNA_RFAM_5999,...............(((((......)))))..((((((((.....))))))))...
bpRNA_SPR_22,.........((((.....))))((((......))))..((((((......)))))).
bpRNA_RFAM_34913,.....(((((((((((((((((.............))))))))))))))))).....
bpRNA_RFAM_23379,.(((((.....((((......)))).....)))))......................
1dk1-1-B,((((((((....)))...((((..(((..(((....)))..)))..))))..)))))
bpRNA_RFAM_14773,....((((.(..((((..(((((..(((........)))...))))).))))).))))
bpRNA_RFAM_29398,...(((.(.((((((...)))))).).)))..((((((((..........))))))))
bpRNA_SPR_24,((((((..........((((((....))))))))))))....((((((...)))))).
bpRNA_RFAM_27708,((((((((.((((.(.((((((((((.....)))))))))).).)))).))).)))))
bpRNA_RFAM_33430,.((((...............)))).(((((((......))))))).............
bpRNA_RFAM_29754,.......(((((((((((..(((..(((...)))...))).)).)).)))))))....
bpRNA_RFAM_39763,(((((...)))))..(((((..((((((((.........)))))))))))))......
bpRNA_RFAM_25944,((((......))))......................(((((.....))))).......
bpRNA_RFAM_27439,((((((((((....)))(((((((...))))))).((((.......)))).)))))))
bpRNA_SPR_26,((((((...((((.....))))...((((((........))))))...))))))....
bpRNA_RFAM_42071,......(((((((((.(((........)).....).))))))))).............
bpRNA_RFAM_25132,.((((..((((....)))).))))..(((.(((((............))))).)))..
bpRNA_RFAM_7368,.((((((((((.((.((((((((............))))))))..)))))))))))).
bpRNA_RFAM_23916,((((((.....((((......))))..))))))....((((...........))))..
bpRNA_RFAM_29686,(.((...(((((((...)))))))..)).)..((((((((..........))))))))
bpRNA_RFAM_34918,.(((..((((((((((((((((..............))))))))))))))))..))).
bpRNA_RFAM_23522,(((.(((((...))))).)))................(((((((.....)))))))..
bpRNA_RFAM_33477,.............((((...(((..(((((........)))))))).)))).......
bpRNA_RFAM_32516,(.(((((..(((.(((((((.(........))).))))).)))......))))).)..
bpRNA_RFAM_30219,.........((((((((((((..(....)..))))))))).........)))......
bpRNA_RFAM_29243,.(((((((.(((((...))))).).))))))...((((((..........))))))..
bpRNA_RFAM_6501,(((((((..((....(((((.((((......))..)).))))))).))))))).....
bpRNA_RFAM_33536,....(((..(((((((((((...))))(((((......))))))))))))))).....
bpRNA_RFAM_6497,...............((((((((((......................))))))).)))
bpRNA_RFAM_26858,((..(((.((......)).)))..))......(((((((((......)))))))))..
bpRNA_RFAM_27437,((((((((((.....)))((((((....))))))(((((.......))))))))))))
bpRNA_RFAM_33540,.(((.(.((((((((((.(((...)))((((......)))))))))))))).).))).
bpRNA_RFAM_6482,((...((((..(((((((..(((((......))))).)))))))..)).))....)).
bpRNA_RFAM_34916,......((((((((((((((((..............))))))))))))))))......
bpRNA_RFAM_17410,((((....((((.((.((((((((.............)))))))).)).)))).))))
bpRNA_RFAM_30228,((((((.(((.....)))..))))))................................
bpRNA_RFAM_41737,((((((((....)))))))).(((..((((.............))))..)))......
bpRNA_RFAM_30205,..((((.((.(((((((((((..........))))))))))).)).))))........
bpRNA_RFAM_34922,...(((((((((((((.(((((((......))....))))).)))))))))))))...
bpRNA_RFAM_6485,((((.(.((.(.((((...........))))..).)).).))))..............
bpRNA_RFAM_39761,...((((((....))))))..(((((((((.........)))))))))..........
bpRNA_RFAM_29253,....((((((((((...)))))).)))).....(((((((..........))))))).
bpRNA_RFAM_31387,(((.((((.((.....)).))))..)))..............................
bpRNA_RFAM_27449,(((.((((((....)))(((((((...))))))).((((......))))..))).)))
bpRNA_RFAM_34016,....((((....)))).......(..((((((((((((.....))))))))))))..)
5lyu-1-A,.((((((((((.(((((..(((((((....))).)))))))..))...))))))))))
bpRNA_RFAM_33528,........((((.........(((.((((((......)))))))))))))........
bpRNA_RFAM_33533,...............((((.(.((..((((((......))))))....)).).)))).
bpRNA_RFAM_34027,.(((..........)))......((((((.((((((((.....)))))))))))))).
bpRNA_RFAM_23540,((((((((....))))))))...................((((((.....))))))...
bpRNA_RFAM_33534,........((((..........(((.((((((......)))))))))))))........
bpRNA_RFAM_33505,.........(((((.........(((.((((((......))))))))))))))......
bpRNA_RFAM_31346,...(((((((...(((.......)))....)))))))......................
bpRNA_RFAM_27355,.((.((((((((((((((..((((((.......))))))..)))))))))))))).)).
bpRNA_RFAM_33459,..(((...((((.(((.(((...))).(((((......)))))))).)))).)))....
bpRNA_RFAM_27702,(((((((.(((((.(.(((((.((((((...)))))).))))).).))))).)))))))
bpRNA_RFAM_22407,((((((((((((((((((((.(((....)))..)))))))))..)))))))....))))
bpRNA_RFAM_30213,..((((..(((((.(((((((((((...))).)))))))).)))))..)))).......
bpRNA_RFAM_25143,((.((((............((((...(((....)))..))))......)))).))....
bpRNA_RFAM_37179,......((((((((((.((.(((((...))))))).)))...)))))))..........
bpRNA_RFAM_30191,.........(((((.((((((..........)))))).)))))................
bpRNA_RFAM_31366,.....(((((...((((.....))))....)))))........................
bpRNA_RFAM_32644,(.(((((.(((((((((....)))))))))........((....))....))))).)..
bpRNA_RFAM_33541,....((.((((.(((((.(((...))).(((((......)))))))))).)).)).)).
bpRNA_RFAM_21411,.((((((((.((((((((((((.((........)).)))...)))))))))))))))))
bpRNA_RFAM_27732,.((((((.(((((.(.(((((((((((.....))))))))))).).))))).)))))).
bpRNA_RFAM_33431,(((....)))..((((......((.(((((((......))))))).)).))))......
bpRNA_RFAM_33491,..........(((.(((.....((.(((((((......))))))).))))).)))....
bpRNA_RFAM_33424,((((((...))))))........(((.((((((......)))))))))...........
bpRNA_RFAM_33076,..(((((.((...(((......))).((((((........))))))))..)))))....
bpRNA_RFAM_35209,.((((.(((.((((.(((((.((((((....))))))...))))))))))))))))...
bpRNA_RFAM_32733,....(((.((((((.....)))))).)))....(((.(((((......))))).)))..
bpRNA_RFAM_16871,.....(((((((((((..(((((((((.........))))))))))))))).)))))..
bpRNA_RFAM_14610,.........((((.((((((((......))).)))))))))..(((.....).))....
bpRNA_RFAM_37173,.........(((((((.(........).)))))))........(((((...)))))...
bpRNA_RFAM_33527,........(((........)))(((.((((((......))))))))).((......)).
bpRNA_RFAM_34000,((((((...)))..)))......(..((((((..((((((....))))))))))))..)
bpRNA_RFAM_14765,...((.((((((((((....)))).(((((..(((...)))..)))))..)))))).))
bpRNA_RFAM_29536,..(((..(.((((......))))....)..)))((((((((.(....)..))).)))))
bpRNA_RFAM_27457,...........(((((..((((((...))))))..(((((.....))))).)))))...
bpRNA_RFAM_24863,.((...(((((.(((..(((..((((..........))))..))))))))).))...))
bpRNA_RFAM_29692,...((((((((((......))))).)))..)).((((((((..........))))))))
bpRNA_RFAM_29262,..((((((.((((((...))))))(.(.((((.(.........).))))).))))))).
bpRNA_RFAM_23378,.(((((((....(((((....)))))....)))))))......................
bpRNA_RFAM_33429,.(((.((.((((.(((.(((...))).(((((......)))))))))))).)))))...
bpRNA_RFAM_27673,.((((((.(((((.(.((((.((((.........)))).)))).).))))).)))))).
bpRNA_RFAM_30208,..((((.(((.((((((((((..........))))).))))).))).))))........
bpRNA_RFAM_29573,((((....((((((....))))))...))))..((((((((..........))))))))
bpRNA_RFAM_11464,........(((...((.((((((....))))))))...)))..................
bpRNA_RFAM_32807,..(((((.(((((((....)))))))........(((......)))....)))))....
bpRNA_RFAM_33438,......((.((((((((..(((.(((.....))).)))....)))))))))).......
bpRNA_RFAM_33526,((..(((((..(((.....)))..)))))..))((.(((.((...))..))).))....
bpRNA_RFAM_41675,(((((((...((((((...((......))...))))))..)))))))............
bpRNA_RFAM_37174,.....((.((((((((.((.(((((...))))))).....)))))).))))........
bpRNA_RFAM_34034,((((((.....((((((.........)))))).)))))).(((((((.....)))))))
bpRNA_RFAM_33530,......(..((((.(.(((........((((((......))))))))).)))))..)..
bpRNA_RFAM_29485,...(((((.((((....)))).)))))......((((((((..........))))))))
2m58,(((....((((((..(((..(((........)))..))))))).))......)))....
bpRNA_RFAM_30214,...((((....))))((((((..(....)..))))))..(((((......))...))).
4m4o-1-B,((((((.(((((.........(((((..............)))))..))))).))))))
